zinc_id,smiles
ZINC000001850991,C=C(C)CCC[C@H](C)CCOC(=O)CCC
ZINC000000002195,Cc1cccc(N2CCN(CCc3cc(C)[nH]n3)CC2)c1
ZINC000095626222,CCCCC[C@@H]1O[C@H]1CC=O
ZINC000004214369,CCN(CC)CCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)c3c(OC)cccc3OC)[C@H]2SC1(C)C
ZINC000005651594,CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O
ZINC000014439153,CCCCCCC1=C(C)CCC1=O
ZINC000037464814,CCC[C@@H](O)c1ccncc1
ZINC000029563177,COc1ccc([C@H](O)CN2CCN(c3cccccc3=O)CC2)cc1OC
ZINC000038609700,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1CN1CCOCC1
ZINC000004098299,CC1=C[C@H]2[C@@H](CC1)C(C(=O)O)=CC[C@@H]2C(C)C
ZINC000064448060,C[C@H](C(=O)O)c1ccc(C[C@H]2CCCC2=O)cc1F
ZINC000101286763,COC(=O)[C@@H]1C[C@@]23CCCN4CC[C@@]5(c6ccccc6N(C(=O)OC)[C@@]15CC2)[C@@H]43
ZINC000004654839,C/C(=C\CC1=CC(=O)c2ccccc2C1=O)CCC[C@H](C)CCC[C@H](C)CCCC(C)C
ZINC000027837725,CNC[P@](C)(=O)O
ZINC000002003684,C=CC[C@@]1(C(=O)NC(N)=O)C[C@H](C)OC1=O
ZINC000014684039,C/C=C/c1oc2c(c(=O)c1O)N[C@H](O)C2=O
ZINC000005158935,CC(C)=CCc1c(O)cc(O)c(C(=O)/C=C/c2ccc(O)cc2)c1O
ZINC000013780579,COc1ccc(C[C@H](C)[C@H](C)Cc2ccc(OC)c(O)c2)cc1O
ZINC000003871017,C[C@]12CC[C@@H]3c4ccc(O)c(O)c4CC[C@@H]3[C@@H]1CC[C@@H]2O
ZINC000000608327,CCOc1ccc(Cc2nc(C)cc3cc(OC)c(OC)cc23)cc1OC
ZINC000003650317,CN1C(=O)CN=C(c2ccccc2F)c2ccccc21
ZINC000000898509,C=C1C(=O)O[C@H]2[C@H]1CC=C(C)[C@@H]1CCC(=C)[C@H]21
ZINC000004685881,COc1ccc2c(c1)OC/C(=C\c1ccc(OC)c(O)c1)C2=O
ZINC000169292516,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@H](CC=O)C[C@H](C)C(=O)/C=C/[C@@H]2O[C@@H]2C[C@@H](C)OC(=O)C[C@H]1OC(C)=O
ZINC000013398380,C=CS(=O)(=O)CCC(C)=O
ZINC000077050241,CC(C)C1=CC[C@H](C)CC1
ZINC000014957330,O=C(O)C1=C[C@H](O)[C@@H](O)[C@@H](C(=O)O)O1
ZINC000100092028,CN1[C@H]2CC[C@@H]1C[C@H](O[C@H](c1ccccc1)c1ccc(Cl)cc1)C2
ZINC000001850358,C=C(C)[C@@H]1CC[C@H](C)[C@@H]1C=O
ZINC000004213152,C#C[C@]1(O)CC[C@H]2N3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C
ZINC000004654824,O=C(O)/C(Cl)=C\C(=O)[C@@H](Cl)C(=O)O
ZINC000006485142,COc1nc(=O)c2c([nH]c3ccccc32)s1
ZINC000005735359,C[C@H](NC(=O)/C=C/C(=O)O)[C@@H](Cc1ccc(Cl)cc1)c1ccc(Cl)cc1
ZINC000095618106,CCCC[C@@H]1C[C@@H](C(=O)O)C(=O)O1
ZINC000033979490,CCCC(=O)OCOP(=O)(OCC)OCC
ZINC000013561088,O=C(NC1CCCCC1)P(=O)(O)O
ZINC000100080375,C1=C[C@H]2O[C@@H]2c2ccccc21
ZINC000003197514,COc1c(-c2coc3cc4c(cc3c2=O)C[C@@H](O)C(C)(C)O4)ccc2c1C=CC(C)(C)O2
ZINC000032841053,CCCCCCCC(=O)NCCCC[C@H](N)C(=O)O
ZINC000006031292,CC(C)=CCC[C@]1(C)OC[C@@H](C)O1
ZINC000085491763,C=C(C)CCC[C@@H](C)C1=CCC(C)=CC1
ZINC000100293345,CCOC1=C(C)O[C@@H](C)C1=O
ZINC000005689250,CN(C)[C@@H]1CS[S@](=O)C1
ZINC000003966397,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(C#CCC4CCC(C(=O)OC)CC4)nc32)[C@H](O)[C@@H]1O
ZINC000032787793,N[C@H](CC(=O)O)C(=O)N1CCC[C@H]1C(=O)O
ZINC000034549371,COc1ccc(/C(=C\C(=O)N2CCOCC2)c2ccc(F)cc2)cc1OC
ZINC000034746446,CC/C=C\CCC(=O)OCC
ZINC000034259487,NCCC[C@H](N)C(=O)NCCS(=O)(=O)O
ZINC000000901883,O=C(O)C1=N[C@H](C(=O)O)CCC1
ZINC000001842963,C[C@@H](COc1ccccc1)N[C@H](C)Cc1ccccc1
ZINC000027731575,N[C@H](CC(=O)O)C(=O)N[C@H](Cc1ccc(O)cc1)C(=O)O
ZINC000006719013,COc1cc(O)c2c(=O)c3c(OC)c(OC)ccc3oc2c1
ZINC000003869972,N[C@@H](C=O)Cc1cnc[nH]1
ZINC000033639600,Nc1ncc2ncn(CC(CO)CO)c2n1
ZINC000083260318,CC1=C[C@@H]2[C@H](CC1)C(C)=CC[C@@H]2C(C)C
ZINC000001850349,CC(C)C1=CC[C@@H](C(=O)O)CC1
ZINC000005386462,COC(=O)/N=c1/[nH]c2ccc(C3(c4ccc(F)cc4)OCCO3)cc2[nH]1
ZINC000002561121,CSCC[C@H](NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)O
ZINC000005818690,CCC(=O)[C@H](C)C(=O)O
ZINC000004213933,CC(C)[C@@](CCN(C)C)(C(N)=O)c1cccc2ccccc12
ZINC000067828548,C[C@H](N)C(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(OC(=O)N(CCCl)CCCl)ccc4[C@H]3CC[C@]12C
ZINC000100255869,O=C(CO)[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO
ZINC000021981188,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc13
ZINC000013397369,NCCCCNC(=O)/C=C\c1ccc(O)cc1
ZINC000005833520,C/C=C/[C@@H]1OC(=O)C=C[C@@H]1O
ZINC000003915526,Nc1nc(/C(=N/O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(SCSc4cn[nH]n4)CS[C@H]23)cs1
ZINC000085558548,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)CO[P@@](=O)(O)OCC[N+](C)(C)C
ZINC000004098631,Oc1cc2cc(c1O)Oc1ccc(cc1)CCc1cccc(O)c1Oc1cccc(c1)CC2
ZINC000012504373,O=C(NO)[C@@H](O)[C@@H](O)COP(=O)(O)O
ZINC000014588733,C[C@@H]1CC=C([C@@H](C)C=O)CC1
ZINC000044963409,CN1CC[C@]23c4c5ccc(OS(=O)(=O)O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5
ZINC000005759813,CC(C)C[C@H](O)CO
ZINC000100067589,O=[P@@](O)(OC[C@H](O)CO)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
ZINC000015120455,C=C[C@@](C)(CCC=C(C)C)OC(=O)CCCCC
ZINC000014505285,OC[C@@H]1CSC(c2ccccc2O)=N1
ZINC000028219563,O=CC1CCCCCCCCCC1
ZINC000004214112,CC([C@H](C)OC(N)=O)[C@H](C)OC(N)=O
ZINC000033971176,CC(=O)SC[C@H](Cc1ccc2c(c1)OCO2)C(=O)N[C@@H](C)C(=O)OCc1ccccc1
ZINC000015270318,C/C=C\C/C=C/CO
ZINC000004899652,N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)O
ZINC000049807341,Cc1cccc([C@H]2OC[C@@H](CO)O2)c1
ZINC000004654636,CC(C)C(=O)SCC[C@@H](S)CCCCC(N)=O
ZINC000022446639,CCCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2
ZINC000008552069,Nc1nc2c(c(=O)[nH]1)N[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)cc1)CN2
ZINC000013645009,Oc1ccc(-c2ccc3c(Cl)c(O)ccc3c2)cc1
ZINC000003823206,C[C@@H](N)CCNCCCCNC(=O)OCC(=O)NCCCCCCNC(=N)N
ZINC000169293757,CC(C)=CCC[C@]1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)O[C@]12C(=CCC[C@@H]1C(C)(C)O[C@@]2(C/C=C(\C)C(=O)O)C(=O)O)C3=O
ZINC000003945596,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)COC(=O)CCN)C[C@@H]3O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]1F
ZINC000004096994,CC(=O)O[P@@](=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
ZINC000014446144,NC(=O)NC[C@@H](O)C[C@@H](N)C(=O)O
ZINC000100776285,CC[C@@H](C)C(=O)O[C@H]1C[C@@H]2CC[C@@]1(C)C2(C)C
ZINC000025973510,OC[C@H](O)[C@H]1CC[C@H](CO)O1
ZINC000004212049,CCOC(=O)O[C@@H](C)OC(=O)[C@@H]1N2C(=O)[C@@H](/N=C/N3CCCCCC3)[C@H]2SC1(C)C
ZINC000005158016,C=C[C@@H]1SC=CCS1
ZINC000012504018,CN(C)C1=CCC2=C(c3ccc(N4C(=O)C=CC4=O)cc3C(=O)O)c3ccc(N(C)C)cc3OC2=C1
ZINC000005273808,NC(=O)CC[C@@H](NC(=O)[C@@H](N)CO)C(=O)O
ZINC000013484872,CC1(C)C=Cc2cc3c(cc2O1)OCO3
ZINC000000538150,O=C(NC(=O)c1ccccc1)NC1CCN(Cc2ccc3ccccc3c2)CC1
ZINC000014592258,C=CC(=C)CC/C=C(\C)CO
ZINC000031494940,C=C1CC[C@@H]([C@H](CC(C)C)c2c(O)c(C=O)c(O)c(C=O)c2O)[C@]2(C)CC[C@@H](C(C)(C)O)C[C@@H]12
ZINC000013302911,CC(C)c1cc2c(cc1O)[C@@]1(C)CCCC(C)(C)[C@H]1C=C2
ZINC000003819454,C#C[C@@]1(CO)C=C[C@H](n2cc(C)c(=O)[nH]c2=O)O1
ZINC000022463231,CC(C)Cn1c(=O)n(C)c(=O)c2[nH]c(CCN3CCN(C(c4ccccc4)c4ccccc4)CC3)nc21
ZINC000001481848,CC[C@@]12CCN(CC3CC3)[C@@H](Cc3ccc(O)cc31)C2(C)C
ZINC000008214468,COc1cc(C(=O)C(=O)N(C)[C@@H](Cc2ccc(Cl)cc2)C(=O)N(Cc2ccccc2)C(CCc2ccncc2)CCc2ccncc2)cc(OC)c1OC
ZINC000095618671,Nc1nc(S)c2nc(O)[nH]c2n1
ZINC000100099468,CC1(C)[C@@H]2CC[C@]1(C)[C@H](OC=O)C2
ZINC000013387718,O=C1O[C@H](c2cccs2)c2cccc(O)c21
ZINC000100828279,O=C1CCC2=C1NCCCC2
ZINC000040472688,NC(=O)C[C@H](N)C(=O)N[C@H](CC(N)=O)C(=O)O
ZINC000014592712,CC[C@@H](C)C(=O)C(=O)OC
ZINC000001849665,CCCCO[C@H](C)OCCc1ccccc1
ZINC000033951470,Cc1cc2n(c1C=O)CCC2
ZINC000100824325,C=C[C@]1(C)Cc2occ(C)c2C(=O)[C@@H]1C(=C)C
ZINC000004098361,COC(=O)c1ccc(O)c([C@H]2c3c(OC)cc(O)c(C(=O)CCc4ccccc4)c3O[C@@H]2C(C)(C)O)c1
ZINC000000895126,O=CCC(=O)O
ZINC000195755542,CCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@@](=O)(O)O[P@@](=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
ZINC000002585429,OC[C@@H]1NC[C@@H](O)[C@@H]1O
ZINC000230102759,CC(=O)CC[C@@H]1[C@H]([C@@H]2C(=O)CC[C@@]2(C)[C@@H](CC(C)C)c2c(O)c(C=O)c(O)c(C=O)c2O)C1(C)C
ZINC000004095557,C[S@@+](CCCN)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
ZINC000049036884,C1=Nc2ccccc2Cc2ccccc21
ZINC000001585585,C=CCc1ccc(Oc2cc(CC=C)cc(O)c2O)cc1
ZINC000002047689,N[C@@H](Cn1cc(Br)c(=O)[nH]c1=O)C(=O)O
ZINC000050027244,N=C(N)NCCC[C@H](NC(=O)[C@H](N)CC(=O)O)C(=O)O
ZINC000030731196,OC1=N[C@H](O)[C@H](c2ccccc2)CO1
ZINC000003649501,O=C1NC[C@@H](I)C(=O)N1
ZINC000040846960,c1ccc2c(c1)cnn2N=C1NCCN1
ZINC000001846399,O=C1Nc2ccc(Cl)nc2C(c2ccccc2Cl)=N[C@@H]1O
ZINC000040753264,Cc1cc(-c2ccco2)cc(C)c1/C=C/c1cncc(-c2nnn[nH]2)c1
ZINC000004213854,CCCC[C@@](C)(OC)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC
ZINC000005457663,CC(=O)[C@@]1(C)CC=C(C)CC1
ZINC000002526418,N[C@@H](CC[n+]1cccc(C(=O)O)c1)C(=O)O
ZINC000013484901,COc1cc(O)c2c(=O)cc(C)oc2c1C
ZINC000002029735,C=C1C(=O)O[C@@H]2C[C@@H](C)[C@@H]3C=CC(=O)[C@@]3(C)[C@@H](OC(C)=O)[C@H]12
ZINC000012153608,O=CC1=C(O)C=COC1
ZINC000032206929,N[C@H](CSc1nc2ccccc2s1)C(=O)O
ZINC000002019936,CCOCOC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl
ZINC000000000795,CC[C@@]1(O)CCN2CCc3ccc(C)cc3[C@@H]2C1
ZINC000001564959,O=C(CCCCCCCCc1ccc(O)c(O)c1)c1c(O)cccc1O
ZINC000000001096,CCOC(=O)C1(c2ccccc2)CCN(CCC(N)=O)CC1
ZINC000014719300,COc1cc([C@@H](O)[C@@H](O)CO)cc(OC)c1O
ZINC000001999414,CC[C@H](C)[C@@](C)(COC(N)=O)COC(=O)NC(C)C
ZINC000050027429,O=C(O)[C@@H](CS)NC(=O)[C@H]1CCCN1
ZINC000095617680,C[C@H](N)C(=O)NC(=O)CC[C@H](N)C(=O)O
ZINC000085592952,COc1cc2c(c3oc(=O)c4c(c13)[C@@H](O)CC4=O)[C@H]1C=CO[C@H]1O2
ZINC000006932783,C[C@H]1C[C@H](N)c2cc(S(N)(=O)=O)sc2S1(=O)=O
ZINC000034534500,O[C@H]1CCCC[C@@H]1Nc1ccccc1
ZINC000014504268,O=C(O)C[C@H](O)CCc1ccccc1
ZINC000042989026,C[C@H]1C[C@H](O)[C@H](O)C[C@@H]1O
ZINC000004095998,CC1=C[C@H](O)[C@@H](C(C)C)CC1
ZINC000004228244,Nc1nc2c(c(=O)[nH]1)N1CN(c3ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc3)C[C@H]1CN2
ZINC000169418215,CN1CC[C@]2(O)c3ccccc3N[C@@H]12
ZINC000027413384,C[C@@H](CCCN)Nc1cc(O)c(O)c2cccnc12
ZINC000004533520,C[C@H](NC(=O)[C@H](N)Cc1cnc[nH]1)C(=O)O
ZINC000100774817,C=Cc1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)c(C)c6CC)c(C)c5C(=O)C4)[C@@H](CCC(=O)O)[C@H]3C
ZINC000002047793,Oc1cccc(-c2c(Cl)cccc2Cl)c1O
ZINC000003922432,CCN(CC)c1ccc2cc(C(=O)Nc3ccc4[nH]c(C(=O)N5C[C@@H](CCl)c6c5cc(OC(=O)Nc5ccccc5)c5[nH]cc(C)c65)cc4c3)oc2c1
ZINC000005513289,CCCCC[C@@H]1C=CC(=O)O1
ZINC000085479691,N#CSO
ZINC000014822384,CC1=C(CC[C@H](C)O)C(C)(C)CCC1
ZINC000003827732,N#Cc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
ZINC000000537790,CN/C(O)=N/S(=O)(=O)c1ccc(CCNC(=O)c2cc(Cl)ccc2OC)cc1
ZINC000053683308,O=S(=O)(O)O[C@H]1[C@H](O)[C@@H](O)O[C@@H](CO)[C@@H]1O
ZINC000034303703,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O
ZINC000003598530,CC(=O)OC/C(C)=C\CC[C@@]1(C)C2C[C@H]3[C@@H](C2)C31C
ZINC000003200828,CCOC(=O)c1c(C)cc(O)c(C)c1O
ZINC000040439578,CC[C@@H](C)[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)O
ZINC000161410991,C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)c(C)c5CCC(=O)OC)c(CCC(=O)O)c4C)[C@]1(C)C3=CC=C(C(=O)OC)[C@@H]1C(=O)OC
ZINC000008214682,CCCCCCCCC/C=C\C=C\[C@@H](SCCC(=O)O)[C@@H](O)c1cccc(-c2nnn[nH]2)c1
ZINC000090516505,COc1cc(C(=O)[C@@H](C)c2ccc(O)cc2)c(O)cc1O
ZINC000003992513,CC[C@H](C)OC(=O)Cc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1
ZINC000006095393,N#CC(C#N)=NNc1ccccc1Cl
ZINC000005767177,C=C1CC[C@@H]([C@H](C)CCC=C(C)C)[C@@H](O)[C@@H]2C(C)=CC[C@@H]12
ZINC000005735537,C[C@H]1OC(=O)C=C2C3=C(OC(C)(C)CC3)C(=O)C(O)=C21
ZINC000019368427,CC(C)CCOC(=O)[C@@H](NCCN1CCCC1)c1ccccc1
ZINC000001530389,O=P(O)(O)OC[C@H]1O[C@@](O)(CO)[C@@H](O)[C@H]1O
ZINC000014756811,O=c1cc(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12
ZINC000020149007,Nc1cc2[nH]cnc2c(OCC2CCCCC2)n1
ZINC000100371563,CN(C)CCO[C@]1(Cc2ccccc2)C[C@@H]2CC[C@]1(C)C2(C)C
ZINC000100772345,CCCCCCCCCCCCCCCC(=O)OC[C@H](O)[C@@H]1OC[C@@H](O)[C@@H]1O
ZINC000070451040,C=C[C@H](O)C#CC#CC[C@H](O)[C@H](O)CCCCCCC
ZINC000100779811,C[C@@H](C=O)[C@@H]1CC[C@@H](C)[C@@H]1C(=O)O
ZINC000002384973,N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
ZINC000001842986,CN(C)CCOC(=O)CCC1CCCCC1
ZINC000029042296,COc1cc2nc(N3CCc4c(cccc4NS(C)(=O)=O)C3)nc(N)c2c(-c2ccccn2)c1OC
ZINC000005782167,Cc1ccc2c(c1O)N[C@H](O)[C@@H]1CC(/C=C/C(N)=O)=CN1C2=O
ZINC000032296373,O=C1C=C(CO)[C@H](O)[C@@H]2O[C@H]12
ZINC000003791287,CC1(C)Oc2ccc(OC(F)(F)F)cc2[C@@H](N2Cc3ccccc3C2=O)[C@@H]1O
ZINC000100374481,CCC(=O)OC[C@@H](C(=O)O[C@H]1C[C@H]2[C@@H]3O[C@H]3[C@@H](C1)N2C)c1ccccc1
ZINC000001841441,CCCCNCC(=O)Nc1c(C)cccc1Cl
ZINC000000005019,CC(C)(C)c1cc(C[C@H]2SCNC2=O)cc(C(C)(C)C)c1O
ZINC000004216504,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
ZINC000019169061,CC(C)NNCc1ccc2c(c1)OCO2
ZINC000006483622,C=CCN1CCC[C@H]1CNC(=O)c1cc(CCCF)cc(OC)c1OC
ZINC000003876174,CC[C@H](c1ccccc1)c1c(O)oc2ccccc2c1=O
ZINC000000840834,CC[C@@]1(O)CC(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1
ZINC000005828860,O=CN(O)CCP(=O)(O)O
ZINC000013883251,C[C@H]1CC(=O)NN=C1c1ccc(NCC(C)(C)NC[C@H](O)COc2cc(Cl)ccc2C#N)cc1
ZINC000001320093,OC[C@H]1O[C@@H](n2cnc3cncnc32)[C@@H](O)[C@@H]1O
ZINC000004545921,CC(C)C[C@H](NC(=O)CC[C@@H](N)C(=O)O)C(=O)O
ZINC000044404823,C[C@@H](c1ccc2c(c1)CC[C@H]1[C@H]2[C@@H]2O[C@@H]2[C@@]2(O)CC=CC(=O)[C@]12C)[C@H]1C[C@]2(C)O[C@]2(C)[C@H](O)O1
ZINC000000000876,CC(=O)OCOC(=O)c1cscc1Nc1cccc(C)c1Cl
ZINC000004098574,CC(=O)CCCCCCCCCC[C@H]1CC[C@@H](O)[C@@H](C)N1
ZINC000003830503,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1
ZINC000013896524,O=C(O[C@H]1CN[C@H](C(=O)O)C1)c1cccs1
ZINC000005426212,O=[P@@H](O)[C@@H](O)[C@H]1CC=CCC1
ZINC000014638748,N[C@@H](C(=O)O)[C@H]1C[C@@H](C(=O)O)NC1=O
ZINC000096937420,C/C=C/C1=CC=C/C(=C2\C(=O)CNC2=O)O1
ZINC000027993997,N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O
ZINC000039043632,O=C1C[C@H](c2cccnc2)Oc2ccc(Cl)cc21
ZINC000039000357,O=C1C[C@@H](c2ccccn2)Oc2ccc(Cl)cc21
ZINC000005821936,CCCC[C@@H]1OC[C@@H](C)O1
ZINC000004098918,COc1cc2cc(COC(C)=O)c(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(-c3ccc4c(c3)OCO4)c2cc1OC
ZINC000050026910,C[C@@H](NC(=O)[C@@H](N)CCC(N)=O)C(=O)O
ZINC000013462240,COC(=O)C[C@]1(O)C(=O)Nc2ccccc21
ZINC000059080474,C=CCOc1ccc(OCCCC)cc1
ZINC000001846504,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O
ZINC000100371567,CN(C)CCO[C@@]1(Cc2ccccc2)C[C@@H]2CC[C@]1(C)C2(C)C
ZINC000004097502,O=C(O)CCCCCCCC[C@H](O)CCCCCCO
ZINC000001529649,NCCC[C@H](NC(=O)CCC(=O)O)C(=O)O
ZINC000029042407,COc1cc(O)c2c(=O)cc(-c3ccc(O)c(-c4c(O)cc(O)c5c(=O)cc(-c6ccc(O)cc6)oc45)c3)oc2c1
ZINC000004102202,CO[C@H]1C=C[C@H]2[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5
ZINC000021981274,C[C@H](O)c1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1
ZINC000008214598,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1ccc(F)cc1F
ZINC000004533963,CC(C)C[C@@H](NC(=O)C[C@H](N)C(=O)O)C(=O)O
ZINC000030730689,O=C/C=C\Cl
ZINC000003978508,CC(=O)Oc1cc(-c2coc3cc(OC(C)=O)c(OC(C)=O)c(OC(C)=O)c3c2=O)cc(OC(C)=O)c1OC(C)=O
ZINC000002047666,Clc1ccc2c(c1Cl)CNCCC2
ZINC000004212626,CN(C)[C@@H]1C(O)=C(C(=O)NCO)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12
ZINC000014593122,CC(C)/C=C1/OC(=O)C2=CC=CC[C@@H]21
ZINC000014616382,CC/C=C/C=C/CCO
ZINC000015256971,CCCCC[C@H](C[C@@H](CCc1ccc(OC)c(OC)c1)OC(C)=O)OC(C)=O
ZINC000000895846,c1ncc2c(n1)NCCN2
ZINC000022062283,COc1c(O)ccc2c1CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]21
ZINC000008551212,O=P(O)(O)OC[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO
ZINC000049048003,COc1c(O)cccc1/C=C/C=O
ZINC000095618768,C[C@@H](C(=O)O[C@H]1O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O)c1ccc(-c2ccccc2)c(F)c1
ZINC000030731214,NC(=O)N1c2ccccc2C=Cc2cc(O)c(O)cc21
ZINC000031560325,O=C(N1CCCC1)C(CCN1CCOCC1)(c1ccccc1)c1ccccc1
ZINC000014819546,CC(C)=CCc1cc2c(cc1O)OC[C@@]1(O)c3ccc(O)cc3O[C@@H]21
ZINC000013429392,C[C@@H]1CC[C@](O)(C2CC2)C[C@@H]1O
ZINC000059817146,CCOC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1cccc(N(CCCl)CCCl)c1)NC(=O)[C@@H](N)Cc1ccc(F)cc1
ZINC000000899115,COc1cc(OC)c2c(ccc3cc(OC)c(O)cc32)c1
ZINC000006030766,CC1=C2CC[C@@H](C)C[C@H]2OC1=O
ZINC000004102413,N[C@H]1[C@H](O)[C@@H](COP(=O)(O)O)O[C@]1(O)CO
ZINC000002048860,COc1cc(OC)c2c(OC)c(-c3ccc4c(c3)OCO4)c(=O)oc2c1
ZINC000032265412,c1cc2c3c(c1)-c1cc4c(cc1CN3CC2)OCO4
ZINC000032196472,C[C@@H](C[C@H](C)CCC(=O)O)C(=O)O
ZINC000013380026,CC1(C)C(=O)C(=O)c2c1[nH]c1ccccc21
ZINC000095628034,CC1=CC[C@H]2C(=C1)[C@H](C(C)C)CC[C@@H]2C
ZINC000050027843,N=C(N)NCCC[C@H](NC(=O)[C@H](N)Cc1c[nH]cn1)C(=O)O
ZINC000003874437,CCCNC(=O)[C@@H](O)[C@@H](O)C(=O)O
ZINC000082164067,O=C(O)CCCCc1ccc(O)c(O)c1
ZINC000001999555,CNC(=S)[C@]1(c2ccccn2)CCCS1
ZINC000000537750,Cn1c(=O)c2c(ncn2CCCN2CCC(C(=O)c3ccc(F)cc3)CC2)n(C)c1=O
ZINC000040470616,NC(=O)C[C@@H](N)C(=O)N1C[C@H](O)C[C@@H]1C(=O)O
ZINC000034302824,C=C1C[C@H](OC(=O)[C@]2(C)CO2)[C@H]2C(=C)C(=O)O[C@@H]2[C@@H]2[C@H]1C[C@H](O)[C@]21CO1
ZINC000100114486,CC(=O)/C=C/[C@]12O[C@]1(C)CCCC2(C)C
ZINC000005767269,CC1=CC[C@@H]([C@H](C)CC=O)CC1
ZINC000006072522,NC(=O)[C@@H](O)[C@H](N)C(=O)O
ZINC000044306827,CCCCCCCCCCC[C@@H](O)[C@H](C)N
ZINC000013334818,C=C1C(=O)OC[C@@H]1O
ZINC000013558616,COc1ccc(N)c(C(=O)C[C@@H](NC(C)=O)C(=O)O)c1
ZINC000100771068,C[C@@H](O)[C@@H](NC(=O)[C@@H]1C[C@@H](O)CN1)C(=O)O
ZINC000004096286,CC(=O)N[C@@H]1[C@@H](O)C[C@@](O)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)COC(C)=O
